credit.policy,purpose,int.rate, installment , log.annual.inc ,dti,fico, days.with.cr.line , revol.bal ,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,debt_consolidation,16%, 707 , 11.5 ,20.93,677," 4,863 "," 22,739 ",59.5,0,0,0,0
1,home_improvement,8%, 150 , 11.0 ,1.2,787," 6,690 "," 3,473 ",10.7,4,0,0,0
1,all_other,13%, 336 , 10.8 ,4,707," 3,181 "," 7,350 ",13.8,3,1,0,0
1,debt_consolidation,15%, 691 , 11.3 ,15.51,687," 8,580 "," 19,367 ",49.9,2,0,0,0
1,all_other,13%, 402 , 10.5 ,24.6,712," 4,110 "," 13,376 ",33.9,2,0,0,0
1,educational,13%, 380 , 11.7 ,14.28,722," 5,602 ", -   ,0,1,1,0,1
1,small_business,10%, 433 , 10.9 ,18.2,757," 4,432 "," 18,116 ",40.7,0,0,0,0
1,debt_consolidation,8%, 165 , 10.3 ,0.58,812," 6,960 "," 1,674 ",8.8,1,0,0,0
1,all_other,13%, 51 , 10.3 ,10.44,682," 8,220 "," 10,926 ",72.4,2,1,0,0
1,all_other,14%, 193 , 10.4 ,6.09,672," 2,280 "," 3,805 ",48.8,2,0,0,0
1,credit_card,12%, 333 , 11.2 ,11.02,712," 5,760 "," 9,484 ",83.9,0,0,0,0
1,debt_consolidation,17%, 150 , 10.7 ,12.31,662," 2,670 "," 9,753 ",95.9,1,0,0,0
1,small_business,14%, 411 , 11.4 ,7.63,692," 1,980 ", 752 ,2.5,2,2,0,1
1,all_other,15%, 139 , 10.0 ,19.75,667," 2,342 ", 555 ,3.9,2,1,0,0
1,all_other,16%, 328 , 10.6 ,14.1,662," 2,670 "," 4,485 ",25.8,0,2,0,1
1,credit_card,9%, 264 , 10.6 ,24.45,757," 8,970 "," 29,576 ",41.1,2,0,0,0
1,debt_consolidation,14%, 481 , 10.5 ,22.13,682," 3,330 "," 1,840 ",26.7,1,0,0,0
1,home_improvement,13%, 561 , 11.0 ,8.56,727," 6,600 "," 25,409 ",38.1,0,0,0,0
1,debt_consolidation,17%, 687 , 11.0 ,9.78,677," 3,482 "," 20,732 ",96,0,0,0,0
1,debt_consolidation,12%, 267 , 11.2 ,9.87,782," 4,830 "," 54,855 ",10.8,0,0,0,0
1,all_other,8%, 157 , 11.3 ,0.5,782," 7,622 ", 33 ,0.2,2,0,0,0
1,all_other,7%, 543 , 11.7 ,8.61,762," 3,570 "," 3,524 ",8.7,2,0,0,0
1,major_purchase,12%, 150 , 10.8 ,16.7,712," 2,430 "," 5,198 ",41.6,2,0,0,0
1,all_other,9%, 256 , 10.8 ,14.99,762," 3,600 "," 1,575 ",21.9,0,0,0,0
1,debt_consolidation,17%, 676 , 10.8 ,18.41,667," 4,890 "," 9,246 ",85.6,2,0,1,0
1,debt_consolidation,15%, 209 , 11.4 ,13.24,662," 5,490 "," 24,214 ",68,0,0,0,0
1,all_other,9%, 160 , 10.8 ,5.05,792," 5,430 "," 1,767 ",14.7,0,0,0,0
1,debt_consolidation,8%, 375 , 11.6 ,16.27,762," 4,793 "," 12,311 ",24.9,2,0,0,0
1,small_business,13%, 407 , 11.3 ,23.83,692," 6,390 "," 8,762 ",31.9,3,0,0,0
1,small_business,13%, 290 , 10.7 ,7.98,702," 3,881 ", 553 ,2.8,1,0,0,0
1,credit_card,14%, 68 , 10.9 ,18.07,692," 3,330 "," 16,306 ",95.9,0,0,0,0
1,all_other,14%, 55 , 9.0 ,19.14,682," 3,780 "," 2,816 ",93.9,2,0,0,0
1,all_other,10%, 144 , 10.5 ,0.82,747," 6,870 ", 752 ,27.9,1,0,0,1
1,debt_consolidation,14%, 524 , 11.0 ,20.64,712," 4,530 "," 51,790 ",96.1,1,0,0,1
1,debt_consolidation,15%, 519 , 10.6 ,16.89,662," 3,810 "," 15,586 ",83.3,0,0,0,0
1,all_other,16%, 141 , 9.8 ,1.7,677," 1,350 ", 301 ,8.9,0,0,0,0
1,debt_consolidation,12%, 597 , 11.2 ,22.3,747," 3,690 "," 23,518 ",32.9,2,0,0,0
1,all_other,15%, 174 , 10.5 ,0.32,702," 3,090 ", 260 ,10.4,1,0,0,0
1,all_other,15%, 867 , 11.7 ,3.26,712," 3,844 "," 3,173 ",6.2,1,1,0,0
1,all_other,15%, 314 , 10.5 ,6.27,712," 1,200 "," 8,534 ",29.3,2,0,0,0
1,debt_consolidation,13%, 234 , 10.1 ,21.08,717," 3,300 "," 4,702 ",61.9,1,0,0,0
1,debt_consolidation,16%, 457 , 10.7 ,11.08,672," 2,940 "," 2,350 ",63.5,0,0,0,0
1,small_business,9%, 288 , 11.6 ,0.43,802," 5,460 "," 1,074 ",3.9,1,0,0,0
1,debt_consolidation,15%, 138 , 10.2 ,14.72,672," 3,480 "," 2,229 ",58.7,3,0,0,0
1,home_improvement,10%, 321 , 10.6 ,1.14,752," 1,860 ", 974 ,4.5,1,0,0,0
1,all_other,16%, 352 , 11.4 ,11.85,662," 2,640 "," 12,125 ",69.3,2,0,0,0
1,small_business,16%, 700 , 11.0 ,20.74,742," 6,692 "," 24,030 ",82.9,3,0,0,0
1,all_other,17%, 355 , 10.2 ,4.62,687," 1,230 "," 5,785 ",54.6,1,0,0,1
1,all_other,14%, 52 , 11.0 ,12.04,667," 3,720 "," 2,287 ",47.6,1,0,0,1
1,credit_card,13%, 216 , 11.3 ,17.16,697," 4,950 "," 22,630 ",53.9,1,0,0,0
1,all_other,14%, 307 , 11.3 ,0.09,697," 2,853 "," 3,230 ",10.3,0,1,0,0
1,all_other,8%, 313 , 12.1 ,7.26,772," 13,830 "," 22,141 ",15.2,1,0,0,0
1,debt_consolidation,10%, 449 , 11.7 ,7.81,747," 7,530 "," 17,649 ",58.1,0,0,0,0
1,all_other,10%, 307 , 11.0 ,10.72,717," 1,440 "," 8,305 ",26.9,0,0,0,0
1,credit_card,14%, 685 , 11.6 ,13.18,702," 5,580 "," 25,277 ",80.8,0,1,0,0
1,debt_consolidation,8%, 87 , 9.8 ,4.55,762," 4,590 "," 1,223 ",6.6,1,0,0,0
1,debt_consolidation,14%, 123 , 10.5 ,3.31,697," 3,660 "," 3,437 ",90.4,1,1,0,0
1,small_business,13%, 504 , 11.4 ,11.92,722," 5,490 "," 27,662 ",73.4,0,0,0,0
1,debt_consolidation,15%, 144 , 9.4 ,5.8,682," 1,260 "," 1,950 ",67.2,0,0,0,0
1,small_business,14%, 123 , 10.3 ,0.04,727," 6,240 ", 1 ,0,0,0,1,0
1,debt_consolidation,13%, 68 , 10.1 ,9.55,687," 5,250 ", 635 ,42.3,0,0,0,1
1,debt_consolidation,15%, 335 , 11.2 ,17.04,667," 5,581 "," 22,875 ",86,0,0,0,0
1,credit_card,10%, 321 , 10.8 ,13.8,742," 5,250 "," 9,660 ",60.4,2,0,0,0
1,debt_consolidation,8%, 250 , 10.8 ,11.59,722," 2,130 "," 9,287 ",27.9,2,0,0,0
1,debt_consolidation,9%, 256 , 10.7 ,15.16,762," 9,300 "," 24,142 ",49.4,0,0,0,0
1,home_improvement,13%, 224 , 10.5 ,11.34,687," 1,650 "," 2,415 ",14.3,2,0,0,0
1,debt_consolidation,8%, 313 , 11.4 ,4.9,797," 5,900 "," 33,850 ",57.9,3,0,0,0
1,home_improvement,8%, 281 , 11.8 ,1.68,777," 5,353 "," 6,638 ",40.7,0,0,0,0
1,major_purchase,15%, 96 , 11.3 ,3.55,687," 1,410 ", 64 ,1.2,1,0,0,0
1,small_business,17%, 426 , 11.5 ,15.46,672," 5,220 "," 24,249 ",97,1,1,0,0
1,all_other,8%, 282 , 11.0 ,9.62,772," 5,970 "," 57,033 ",29.8,0,0,0,0
1,educational,10%, 48 , 10.1 ,9.8,757," 1,620 ", -   ,0,0,0,0,0
1,all_other,13%, 117 , 11.8 ,19.28,702," 11,310 "," 16,146 ",54.4,3,0,0,1
1,major_purchase,12%, 199 , 10.5 ,11.55,737," 1,890 "," 1,003 ",43.6,2,0,0,0
1,all_other,13%, 202 , 10.4 ,5.83,742," 11,070 "," 7,699 ",69.4,1,0,0,1
1,debt_consolidation,14%, 227 , 10.3 ,11.08,697," 1,200 "," 6,593 ",55.9,2,0,0,0
1,major_purchase,15%, 104 , 10.6 ,18.95,662," 2,370 "," 4,285 ",44.6,3,1,0,0
1,debt_consolidation,13%, 676 , 11.3 ,0.65,727," 1,699 "," 5,142 ",27.2,0,0,0,1
1,debt_consolidation,13%, 127 , 10.5 ,12.36,732," 3,750 ", 168 ,56,0,0,0,0
1,debt_consolidation,13%, 215 , 10.1 ,15.07,702," 2,430 "," 4,072 ",23.8,0,0,0,0
1,debt_consolidation,16%, 440 , 10.7 ,12.5,667," 1,470 "," 7,722 ",82.1,2,0,0,0
1,home_improvement,13%, 672 , 10.6 ,1.49,752," 3,900 "," 1,954 ",6.4,5,0,0,0
1,debt_consolidation,13%, 134 , 11.3 ,20.91,702," 4,590 "," 36,462 ",81,1,0,0,0
1,educational,13%, 602 , 11.6 ,11.67,727," 8,220 "," 14,191 ",61.2,1,0,0,0
1,all_other,7%, 112 , 10.7 ,12.38,772," 2,010 "," 1,060 ",8.6,2,0,0,0
1,debt_consolidation,8%, 188 , 10.6 ,6.65,752," 2,880 "," 4,487 ",11.1,0,0,0,0
1,debt_consolidation,12%, 282 , 10.7 ,17.04,732," 3,720 "," 14,439 ",32.2,1,0,0,0
1,all_other,12%, 51 , 11.5 ,8.12,677," 3,360 "," 36,192 ",84.6,0,0,0,1
1,all_other,13%, 168 , 11.0 ,0.23,767," 3,630 ", 11 ,0.1,0,0,0,1
1,debt_consolidation,12%, 333 , 10.5 ,9.53,717," 3,540 "," 9,985 ",52.3,0,0,0,0
1,home_improvement,14%, 273 , 12.1 ,2.44,687," 5,377 "," 14,324 ",53.4,2,0,0,0
1,major_purchase,14%, 52 , 10.9 ,19.85,672," 4,320 "," 15,198 ",84,0,0,0,0
1,all_other,10%, 481 , 10.8 ,12.57,712," 8,160 ", 10 ,0.1,0,0,0,0
1,debt_consolidation,17%, 141 , 11.5 ,18.46,682," 11,490 "," 39,502 ",87.6,0,0,0,0
1,debt_consolidation,13%, 504 , 10.9 ,14.99,712," 6,630 "," 9,483 ",57.8,0,0,0,0
1,all_other,10%, 305 , 10.9 ,9.16,747," 7,050 "," 28,962 ",66.9,0,0,0,0
1,all_other,8%, 125 , 10.5 ,0.93,742," 1,920 "," 1,410 ",67.1,0,0,0,0
1,all_other,14%, 110 , 10.6 ,3.82,687," 1,860 "," 6,039 ",28.1,2,0,0,0
1,debt_consolidation,16%, 422 , 10.8 ,11.33,662," 2,730 "," 11,660 ",67,2,0,0,0
1,all_other,12%, 497 , 11.8 ,7.31,747," 3,150 "," 9,642 ",30,0,0,0,0
1,all_other,8%, 31 , 10.1 ,9.26,742," 1,980 "," 3,106 ",31.4,0,0,0,0
1,all_other,8%, 175 , 11.2 ,13.31,782," 5,490 ", -   ,0,1,0,0,0
1,debt_consolidation,12%, 400 , 11.0 ,17.32,727," 3,990 "," 19,817 ",61.4,2,0,0,0
1,credit_card,12%, 326 , 11.2 ,10.48,722," 6,390 "," 9,630 ",36.6,0,0,1,0
1,all_other,14%, 246 , 10.7 ,13.62,702," 3,450 "," 1,621 ",40.5,1,0,0,0
1,all_other,12%, 212 , 11.0 ,1.62,797," 9,121 "," 3,391 ",6.2,2,0,0,0
1,all_other,8%, 188 , 11.3 ,7.75,757," 3,060 "," 12,454 ",29.8,0,0,0,0
1,small_business,12%, 117 , 11.1 ,17.82,727," 6,720 "," 53,059 ",89.9,3,0,0,0
1,debt_consolidation,15%, 345 , 11.7 ,9.34,677," 5,762 "," 12,403 ",39.8,2,1,0,0
1,all_other,8%, 156 , 10.4 ,15,782," 3,485 ", 695 ,8.2,0,0,0,0
1,small_business,12%, 273 , 10.4 ,8.72,732," 3,480 "," 6,383 ",48.7,1,0,0,0
1,all_other,14%, 109 , 11.2 ,2.2,677," 5,550 "," 2,596 ",12.5,3,0,0,0
1,debt_consolidation,13%, 252 , 10.5 ,21.36,707," 3,420 "," 10,638 ",61.8,0,0,0,0
1,all_other,15%, 41 , 9.8 ,2.56,687," 1,470 "," 1,716 ",71.5,0,0,0,0
1,all_other,14%, 85 , 10.2 ,14.93,677," 5,430 "," 1,838 ",73.5,0,0,0,0
1,home_improvement,9%, 319 , 12.0 ,15.02,752," 12,033 "," 56,153 ",44.3,1,0,0,0
1,debt_consolidation,13%, 287 , 10.4 ,3.9,697," 2,251 "," 9,172 ",44.7,0,0,0,0
1,debt_consolidation,13%, 203 , 11.2 ,23.91,692," 2,130 "," 22,713 ",43.1,1,0,0,0
1,all_other,13%, 34 , 10.1 ,24.35,687," 3,480 "," 2,533 ",38.4,0,0,1,0
1,small_business,9%, 96 , 10.1 ,0.95,762," 6,544 "," 1,870 ",5.5,0,0,0,0
1,all_other,8%, 187 , 12.2 ,5.61,712," 3,840 "," 7,926 ",49.8,3,0,0,0
1,all_other,8%, 251 , 10.5 ,12.63,712," 5,220 "," 12,269 ",19.3,2,0,0,0
1,debt_consolidation,13%, 182 , 10.5 ,23.07,707," 1,500 "," 7,828 ",23.9,2,0,0,0
1,debt_consolidation,13%, 305 , 11.2 ,12.85,687," 3,510 "," 8,081 ",58.1,0,1,0,0
1,debt_consolidation,9%, 256 , 11.1 ,1.94,782," 4,650 "," 3,845 ",25.6,0,0,0,0
1,debt_consolidation,12%, 500 , 11.3 ,3.48,742," 6,780 "," 11,774 ",44.4,0,0,0,0
1,debt_consolidation,16%, 286 , 11.1 ,15.88,702," 5,550 "," 21,438 ",90.6,1,0,1,1
1,debt_consolidation,8%, 157 , 10.9 ,7.53,762," 5,220 "," 6,576 ",25.2,0,0,0,0
1,home_improvement,16%, 193 , 11.1 ,11.42,662," 3,780 "," 10,311 ",88.9,0,1,1,0
1,debt_consolidation,14%, 199 , 11.4 ,4.62,687," 2,010 "," 6,419 ",45.5,0,0,0,0
1,home_improvement,12%, 666 , 11.7 ,9.22,807," 7,440 ", -   ,0,2,0,0,0
1,debt_consolidation,13%, 605 , 10.3 ,12.74,727," 3,510 "," 22,099 ",84.7,0,0,0,0
1,credit_card,21%, 903 , 11.7 ,20.92,667," 6,300 "," 45,414 ",98.3,0,1,0,0
1,all_other,8%, 78 , 11.1 ,14.74,747," 7,080 "," 27,222 ",42.9,1,0,0,0
1,debt_consolidation,10%, 347 , 11.6 ,9.41,737," 10,170 "," 4,229 ",7.1,0,0,0,0
1,small_business,15%, 269 , 10.4 ,13.59,677," 2,040 "," 22,556 ",73,0,0,0,0
1,credit_card,12%, 506 , 10.9 ,19.32,737," 3,991 "," 32,709 ",53.6,0,0,0,0
1,all_other,12%, 263 , 10.8 ,7.25,737," 4,110 "," 2,140 ",6,3,0,0,0
1,all_other,10%, 193 , 11.2 ,9.49,777," 3,420 ", 257 ,3.6,0,0,0,0
1,all_other,14%, 239 , 11.2 ,21.53,682," 1,891 "," 8,299 ",58.9,0,0,0,0
1,debt_consolidation,9%, 326 , 11.6 ,0.17,767," 4,410 "," 9,943 ",10.9,0,0,0,0
1,debt_consolidation,8%, 313 , 10.3 ,7.62,772," 3,510 ", 944 ,19.7,2,0,0,1
1,debt_consolidation,15%, 139 , 10.0 ,1.91,662," 2,760 ", 370 ,21.8,1,0,0,0
1,debt_consolidation,12%, 464 , 10.4 ,17.81,737," 5,790 "," 4,577 ",16.2,2,0,0,0
1,debt_consolidation,16%, 215 , 11.1 ,16.25,667," 4,860 "," 5,636 ",49.9,2,1,0,0
1,debt_consolidation,13%, 203 , 10.8 ,20.02,687," 3,240 "," 18,634 ",70.6,1,0,0,0
1,credit_card,14%, 116 , 11.1 ,20.11,692," 3,990 "," 18,212 ",56.4,1,0,0,0
1,all_other,10%, 116 , 11.3 ,0.58,762," 1,500 ", 849 ,1.9,0,0,0,0
1,educational,12%, 233 , 9.2 ,0,717," 1,334 ", -   ,0,2,0,0,0
1,all_other,13%, 201 , 10.9 ,6.36,742," 2,790 "," 1,510 ",50.3,1,0,0,0
1,all_other,7%, 112 , 10.6 ,6.57,772," 4,530 "," 2,521 ",22.1,0,0,0,0
1,debt_consolidation,8%, 238 , 10.4 ,12.29,777," 8,310 "," 1,805 ",8.7,2,0,0,0
1,debt_consolidation,10%, 481 , 11.2 ,24.5,787," 6,540 "," 5,544 ",11.3,0,0,0,0
1,debt_consolidation,18%, 791 , 12.2 ,14.03,667," 3,540 "," 31,008 ",79.8,3,0,0,1
1,small_business,12%, 267 , 10.5 ,1.3,732," 1,652 "," 2,722 ",36.8,2,0,0,0
1,debt_consolidation,12%, 398 , 11.5 ,1.92,742," 6,904 "," 14,989 ",25,1,0,0,0
1,home_improvement,14%, 341 , 10.5 ,12.3,732," 8,131 "," 6,729 ",97.5,1,0,0,1
1,debt_consolidation,15%, 449 , 10.5 ,16.39,677," 2,790 "," 21,124 ",87.3,3,0,0,0
1,all_other,16%, 368 , 11.0 ,14.42,677," 5,490 "," 24,151 ",61.1,3,0,0,0
1,debt_consolidation,13%, 507 , 10.3 ,13.16,757," 6,450 "," 4,923 ",70.3,2,0,0,0
1,debt_consolidation,14%, 513 , 11.1 ,22.67,702," 3,150 "," 26,803 ",92.7,0,0,0,0
1,educational,13%, 229 , 9.9 ,14.58,687," 2,249 "," 7,783 ",84.6,0,0,0,0
1,debt_consolidation,9%, 415 , 11.4 ,8.51,782," 4,230 "," 9,957 ",29.6,0,0,0,0
1,all_other,8%, 251 , 11.5 ,4.32,712," 7,110 "," 5,262 ",28.4,0,1,0,0
1,small_business,12%, 533 , 11.0 ,7.49,772," 3,720 "," 10,144 ",15.6,0,0,0,0
1,all_other,10%, 257 , 10.8 ,0.24,792," 3,390 ", 132 ,6.6,3,0,0,0
1,small_business,13%, 515 , 11.2 ,17.68,722," 5,310 "," 6,759 ",0,3,0,0,0
1,credit_card,9%, 77 , 10.9 ,4.69,737," 5,610 "," 2,184 ",72.1,1,0,0,0
1,home_improvement,13%, 509 , 10.6 ,14.34,712," 4,560 "," 8,644 ",47,0,0,0,0
1,credit_card,10%, 103 , 10.6 ,19.58,717," 8,340 "," 6,479 ",38.1,1,0,0,0
1,home_improvement,8%, 338 , 11.8 ,6.82,792," 4,710 "," 10,232 ",19.1,2,0,0,0
1,debt_consolidation,14%, 344 , 10.9 ,23.41,682," 3,420 "," 20,344 ",86,0,0,0,0
1,small_business,13%, 378 , 11.1 ,4.25,732," 5,220 "," 8,897 ",19.1,3,0,0,1
1,credit_card,14%, 469 , 11.1 ,22.43,682," 3,510 "," 34,847 ",68.1,1,1,0,0
1,home_improvement,13%, 324 , 10.0 ,16.36,732," 4,140 "," 11,246 ",93.7,0,0,0,0
1,credit_card,14%, 164 , 11.3 ,16.93,677," 4,980 "," 19,146 ",33.9,3,0,0,0
1,all_other,13%, 335 , 11.4 ,20.4,762," 12,210 "," 28,872 ",21.1,1,0,0,0
1,all_other,12%, 149 , 10.9 ,13.03,722," 2,730 ", 850 ,14.2,0,1,0,0
1,all_other,10%, 449 , 11.2 ,1.94,812," 3,390 "," 45,050 ",6.4,0,0,0,0
1,educational,16%, 113 , 9.9 ,6.3,677," 1,260 "," 1,715 ",39.9,0,0,0,0
1,credit_card,8%, 157 , 10.4 ,15.85,767," 10,170 "," 5,748 ",12.3,0,1,0,0
1,all_other,12%, 166 , 10.1 ,6.69,717," 8,490 "," 9,764 ",22.7,3,0,0,0
1,debt_consolidation,9%, 96 , 10.9 ,11.34,782," 5,280 ", 722 ,3.2,0,0,0,0
1,credit_card,15%, 622 , 10.9 ,16.33,682," 3,270 "," 18,451 ",65.2,2,0,0,0
1,educational,14%, 137 , 11.2 ,15.63,672," 4,470 "," 6,855 ",53.6,0,0,0,0
1,credit_card,12%, 346 , 11.3 ,13.81,722," 3,150 "," 17,610 ",76.9,0,0,0,0
1,credit_card,12%, 58 , 10.9 ,2.65,712," 8,820 "," 3,002 ",5.1,3,1,0,0
1,credit_card,9%, 248 , 11.3 ,13.11,757," 6,090 "," 18,540 ",29.6,0,0,0,0
1,debt_consolidation,18%, 503 , 11.4 ,21.93,662," 3,570 "," 18,991 ",95,0,0,1,0
1,debt_consolidation,13%, 165 , 10.5 ,21.09,692," 3,510 "," 10,800 ",54.3,1,0,0,0
1,home_improvement,12%, 464 , 11.6 ,11.34,732," 3,720 "," 47,016 ",37.1,0,0,0,0
1,debt_consolidation,13%, 254 , 11.1 ,13.75,722," 7,140 "," 40,310 ",66.7,1,0,0,0
1,all_other,13%, 410 , 11.6 ,10.02,707," 4,170 "," 20,460 ",39.8,1,0,0,0
1,home_improvement,10%, 257 , 10.7 ,1.28,777," 2,550 ", 25 ,0.1,0,0,0,0
1,educational,16%, 88 , 10.4 ,23.88,667," 1,500 "," 8,072 ",92.8,1,0,0,1
1,debt_consolidation,17%, 522 , 12.1 ,12.12,677," 6,961 "," 67,579 ",61,0,1,0,0
1,credit_card,13%, 271 , 10.6 ,12.59,687," 3,421 "," 5,545 ",60.9,3,0,1,1
1,debt_consolidation,13%, 106 , 10.8 ,21.62,682," 11,430 "," 13,427 ",30,0,0,0,0
1,debt_consolidation,13%, 324 , 10.5 ,16.15,697," 4,204 "," 14,852 ",79.4,0,0,0,0
1,credit_card,10%, 481 , 10.7 ,10.49,777," 6,330 "," 4,963 ",15.8,0,0,0,0
1,all_other,14%, 67 , 11.3 ,13.42,677," 5,580 "," 11,386 ",55,2,2,1,0
1,debt_consolidation,9%, 224 , 10.3 ,11.8,737," 2,160 "," 5,842 ",30.9,1,0,0,0
1,debt_consolidation,13%, 317 , 11.0 ,24.31,712," 6,360 "," 23,802 ",59.2,1,0,0,1
1,small_business,12%, 594 , 11.5 ,5.08,752," 3,994 "," 7,921 ",14.2,0,0,0,0
1,credit_card,15%, 55 , 9.2 ,18.12,667," 1,710 "," 5,704 ",80.3,0,0,0,0
1,all_other,10%, 225 , 10.8 ,10.35,757," 5,520 "," 2,108 ",10.9,1,0,0,0
1,all_other,13%, 67 , 9.6 ,15.28,707," 1,290 "," 1,545 ",18.6,1,0,0,0
1,debt_consolidation,13%, 405 , 10.4 ,23.06,687," 3,720 "," 5,244 ",27.5,1,1,0,0
1,credit_card,9%, 383 , 10.9 ,6.58,787," 5,340 "," 5,300 ",31.2,0,0,0,0
1,debt_consolidation,13%, 678 , 10.6 ,19.89,722," 4,170 "," 20,563 ",97,0,0,0,0
1,all_other,9%, 96 , 10.7 ,17.04,737," 4,950 "," 2,009 ",14.3,0,0,0,0
1,home_improvement,13%, 167 , 10.9 ,14.08,707," 3,810 "," 12,053 ",87.3,3,0,0,0
1,home_improvement,9%, 240 , 10.9 ,22.83,757," 5,010 "," 1,447 ",6.9,3,0,0,0
1,credit_card,10%, 417 , 10.9 ,6.81,747," 3,720 "," 21,456 ",27.7,1,0,0,0
1,small_business,11%, 327 , 11.1 ,11.72,737," 2,767 "," 1,208 ",3.5,2,0,0,0
1,credit_card,16%, 879 , 12.1 ,15.43,687," 5,250 "," 35,010 ",65.7,1,0,1,0
1,debt_consolidation,14%, 579 , 10.8 ,16,707," 3,210 "," 17,613 ",76.6,2,0,0,0
1,small_business,16%, 158 , 10.4 ,17.48,672," 1,320 "," 1,404 ",93.6,3,0,0,0
1,credit_card,8%, 172 , 11.0 ,22.45,752," 4,234 "," 14,026 ",51.4,0,0,0,0
1,all_other,10%, 32 , 8.6 ,3.71,767," 1,650 ", 566 ,8.6,0,0,0,0
1,debt_consolidation,14%, 616 , 10.9 ,14.49,692," 2,581 "," 19,976 ",81.2,2,0,0,0
1,all_other,10%, 96 , 10.3 ,0.68,717," 2,820 ", 893 ,38.8,0,0,0,0
1,all_other,14%, 170 , 10.8 ,0.73,687," 8,550 "," 2,987 ",49.8,0,0,0,0
1,all_other,12%, 199 , 11.4 ,19.38,727," 5,610 "," 42,987 ",89,1,0,0,1
1,debt_consolidation,17%, 630 , 11.2 ,11.65,667," 4,800 "," 27,914 ",88.6,0,2,0,0
1,credit_card,8%, 102 , 10.6 ,10.26,747," 7,560 "," 18,467 ",30.9,3,0,0,0
1,all_other,15%, 348 , 11.2 ,12.55,667," 1,407 "," 5,466 ",42.4,2,0,0,0
1,all_other,13%, 324 , 11.6 ,0,737," 8,430 "," 17,533 ",95.8,0,0,0,0
1,all_other,8%, 100 , 11.0 ,9.24,747," 3,120 "," 3,176 ",22.7,1,0,0,0
1,credit_card,12%, 792 , 11.4 ,22.69,752," 4,890 "," 27,806 ",32.3,1,0,0,0
1,all_other,8%, 282 , 11.3 ,8.98,777," 10,020 "," 38,216 ",50.4,0,0,0,0
1,all_other,13%, 807 , 12.1 ,15.35,722," 2,940 "," 89,832 ",43.6,1,0,0,0
1,all_other,9%, 185 , 10.6 ,9.97,712," 5,640 "," 2,953 ",88,0,0,0,0
1,home_improvement,11%, 690 , 12.5 ,7.26,757," 7,740 "," 129,705 ",62,2,0,0,0
1,small_business,12%, 473 , 11.4 ,12.2,752," 4,890 ", 39 ,0.3,3,0,0,0
1,home_improvement,8%, 109 , 11.1 ,18.46,752," 7,800 "," 2,733 ",7.6,0,0,0,0
1,debt_consolidation,13%, 360 , 10.1 ,14.74,697," 1,980 "," 15,175 ",53.2,3,0,0,0
1,all_other,14%, 136 , 9.9 ,24.72,682," 2,580 "," 7,231 ",95.1,0,0,0,0
1,major_purchase,8%, 47 , 10.0 ,4.33,747," 4,620 "," 2,413 ",10.3,2,0,0,0
1,debt_consolidation,12%, 100 , 10.3 ,9.88,702," 5,040 "," 5,431 ",86.2,2,0,0,1
1,debt_consolidation,14%, 141 , 10.3 ,15.84,667," 4,710 "," 3,825 ",83.2,3,0,0,0
1,debt_consolidation,10%, 385 , 11.5 ,15.15,752," 4,350 "," 19,326 ",25,2,0,0,0
1,debt_consolidation,14%, 685 , 12.2 ,21.4,682," 5,430 "," 12,531 ",30.1,2,0,0,0
1,credit_card,10%, 225 , 11.5 ,16.33,732," 6,218 "," 28,365 ",44.7,1,0,0,0
1,home_improvement,13%, 134 , 10.9 ,1.34,742," 1,770 "," 2,386 ",11.3,4,0,0,1
1,small_business,12%, 360 , 10.3 ,0.4,762," 1,800 ", 256 ,0.4,2,0,0,0
1,debt_consolidation,12%, 320 , 10.7 ,3.84,752," 1,982 ", -   ,0,5,0,0,0
1,all_other,12%, 283 , 10.1 ,18.48,702," 3,313 "," 2,284 ",4.7,2,2,0,1
1,home_improvement,13%, 94 , 10.8 ,10.63,752," 2,070 ", 185 ,1.3,1,0,0,0
1,credit_card,8%, 109 , 11.5 ,10.1,752," 4,414 "," 78,031 ",44.1,0,0,0,0
1,small_business,11%, 493 , 11.4 ,9.57,732," 6,090 "," 13,119 ",11.8,0,0,0,0
1,all_other,12%, 825 , 11.2 ,5.88,752," 3,480 "," 8,898 ",29.1,1,0,0,1
1,debt_consolidation,11%, 279 , 10.1 ,18.82,712," 2,850 "," 10,579 ",47.2,1,0,0,0
1,all_other,10%, 96 , 10.9 ,6.83,722," 5,040 "," 2,936 ",43.2,1,1,0,0
1,debt_consolidation,13%, 269 , 11.1 ,17.11,702," 5,174 "," 7,095 ",54.6,2,0,0,0
1,small_business,16%, 281 , 11.2 ,17.21,752," 4,380 "," 26,596 ",35.6,7,0,0,0
1,all_other,9%, 96 , 10.4 ,2.92,732," 6,126 "," 1,836 ",27,1,0,0,0
1,debt_consolidation,12%, 792 , 10.8 ,14.53,747," 5,370 "," 17,524 ",32.4,2,0,0,0
1,credit_card,10%, 193 , 11.2 ,18.67,732," 5,700 "," 7,849 ",40.5,1,0,0,0
1,small_business,11%, 66 , 10.5 ,0.91,742," 1,560 "," 1,219 ",10.3,2,0,0,0
1,educational,12%, 291 , 11.5 ,10.71,707," 4,680 "," 52,141 ",73.3,1,0,0,0
1,debt_consolidation,12%, 297 , 10.7 ,14.03,707," 6,090 "," 7,693 ",72.6,3,0,0,1
